iteration,accuracy,f1,precision,recall,iter_num,max_iter,dset_size
7.0,38.53448275862069,0.2989991967924595,0.5608576768513123,0.3853448275862069,6,60,0.1
6.0,38.53448275862069,0.2989991967924595,0.5608576768513123,0.3853448275862069,6,60,0.1
4.0,38.53448275862069,0.2989991967924595,0.5608576768513123,0.3853448275862069,6,60,0.1
8.0,38.53448275862069,0.2989991967924595,0.5608576768513123,0.3853448275862069,6,60,0.1
9.0,38.53448275862069,0.2989991967924595,0.5608576768513123,0.3853448275862069,6,60,0.1
10.0,38.53448275862069,0.2989991967924595,0.5608576768513123,0.3853448275862069,6,60,0.1
2.0,38.53448275862069,0.2989991967924595,0.5608576768513123,0.3853448275862069,6,60,0.1
5.0,38.53448275862069,0.2989991967924595,0.5608576768513123,0.3853448275862069,6,60,0.1
1.0,38.53448275862069,0.2989991967924595,0.5608576768513123,0.3853448275862069,6,60,0.1
3.0,42.06896551724138,0.34001095337784804,0.5527607511436159,0.4206896551724138,8,60,0.1
9.0,41.98275862068965,0.33762835818344233,0.5506707468379403,0.41982758620689653,8,60,0.1
7.0,42.06896551724138,0.34001095337784804,0.5527607511436159,0.4206896551724138,8,60,0.1
8.0,42.06896551724138,0.34001095337784804,0.5527607511436159,0.4206896551724138,8,60,0.1
5.0,42.1551724137931,0.33976319007233174,0.552272765353082,0.421551724137931,8,60,0.1
6.0,42.06896551724138,0.34001095337784804,0.5527607511436159,0.4206896551724138,8,60,0.1
4.0,42.06896551724138,0.34001095337784804,0.5527607511436159,0.4206896551724138,8,60,0.1
10.0,42.1551724137931,0.33976319007233174,0.552272765353082,0.421551724137931,8,60,0.1
1.0,42.06896551724138,0.34001095337784804,0.5527607511436159,0.4206896551724138,8,60,0.1
2.0,42.1551724137931,0.33976319007233174,0.552272765353082,0.421551724137931,8,60,0.1
3.0,46.724137931034484,0.3974711362035943,0.5630873444935656,0.4672413793103448,10,60,0.1
9.0,46.63793103448276,0.3931450817617103,0.5532771812534564,0.4663793103448276,10,60,0.1
5.0,46.810344827586206,0.3963320122600317,0.5549666248902452,0.4681034482758621,10,60,0.1
4.0,46.55172413793103,0.39507495658849834,0.5603040897534144,0.46551724137931033,10,60,0.1
6.0,46.63793103448276,0.3958701063248281,0.583843717983278,0.4663793103448276,10,60,0.1
10.0,46.810344827586206,0.39699887392498573,0.558017232784969,0.4681034482758621,10,60,0.1
8.0,46.63793103448276,0.39541433603420995,0.5590911804640343,0.4663793103448276,10,60,0.1
1.0,46.63793103448276,0.39541433603420995,0.5590911804640343,0.4663793103448276,10,60,0.1
7.0,46.89655172413793,0.3984340048831756,0.5612337265521875,0.4689655172413793,10,60,0.1
2.0,46.810344827586206,0.3963320122600317,0.5549666248902452,0.4681034482758621,10,60,0.1
9.0,49.6551724137931,0.43547013676811785,0.5955350775374599,0.496551724137931,12,60,0.1
3.0,50.0,0.43898957758621915,0.5935238494397708,0.5,12,60,0.1
8.0,49.74137931034483,0.4355159818173639,0.5928162090695978,0.4974137931034483,12,60,0.1
5.0,49.48275862068965,0.43355567244500626,0.5942348532928133,0.49482758620689654,12,60,0.1
6.0,49.74137931034483,0.4340375292996289,0.5870717355097909,0.4974137931034483,12,60,0.1
1.0,49.74137931034483,0.4360216527166192,0.5940318423719292,0.4974137931034483,12,60,0.1
4.0,50.08620689655172,0.43983561665991866,0.5940161202644714,0.5008620689655172,12,60,0.1
7.0,49.74137931034483,0.43600630367617466,0.5933047383275586,0.4974137931034483,12,60,0.1
10.0,49.56896551724138,0.4352981012595639,0.5957083215516357,0.4956896551724138,12,60,0.1
2.0,49.396551724137936,0.43280274188370493,0.5936443030388854,0.4939655172413793,12,60,0.1
9.0,51.46551724137931,0.4586680716764911,0.6045511175122209,0.5146551724137931,14,60,0.1
4.0,51.724137931034484,0.46170251598303824,0.6049208674058154,0.5172413793103449,14,60,0.1
8.0,51.55172413793103,0.45973714347117883,0.6017892838027483,0.5155172413793103,14,60,0.1
3.0,51.810344827586206,0.4631646659848288,0.6066223197914248,0.5181034482758621,14,60,0.1
6.0,51.810344827586206,0.4625768949795341,0.6056127505119423,0.5181034482758621,14,60,0.1
1.0,51.37931034482759,0.4577317489010698,0.6045207150225513,0.5137931034482759,14,60,0.1
7.0,51.55172413793103,0.4594804959059612,0.6022126728029928,0.5155172413793103,14,60,0.1
10.0,51.293103448275865,0.4567870553457276,0.6024401513976554,0.5129310344827587,14,60,0.1
5.0,51.12068965517241,0.4546518555387591,0.6084188413942881,0.5112068965517241,14,60,0.1
2.0,51.03448275862069,0.4536949871337547,0.6038735303272923,0.5103448275862069,14,60,0.1
9.0,53.79310344827586,0.48506782217838273,0.5973414596525427,0.5379310344827586,16,60,0.1
8.0,54.05172413793103,0.4889490228031955,0.6169455462932091,0.5405172413793103,16,60,0.1
4.0,54.65517241379311,0.4949338533557024,0.6293419169755163,0.5465517241379311,16,60,0.1
6.0,54.48275862068965,0.4937462736120497,0.6128475583721802,0.5448275862068965,16,60,0.1
1.0,54.310344827586206,0.4929491010732678,0.6299638472998201,0.5431034482758621,16,60,0.1
10.0,54.05172413793103,0.4890848809385821,0.6296774901783969,0.5405172413793103,16,60,0.1
3.0,54.39655172413793,0.4920453187698832,0.6166429049770284,0.5439655172413793,16,60,0.1
5.0,53.44827586206896,0.4834641772727659,0.620753202930296,0.5344827586206896,16,60,0.1
7.0,54.48275862068965,0.493388535127619,0.6231965121424478,0.5448275862068965,16,60,0.1
2.0,53.5344827586207,0.484209411577816,0.6155743770399779,0.5353448275862069,16,60,0.1
9.0,55.603448275862064,0.5048454843383728,0.6053572794185585,0.5560344827586207,18,60,0.1
4.0,56.63793103448276,0.518931779732196,0.6106150281472694,0.5663793103448276,18,60,0.1
8.0,56.03448275862068,0.5109510536198172,0.6076906108493314,0.5603448275862069,18,60,0.1
10.0,55.68965517241379,0.5071714920560946,0.6080772083157227,0.5568965517241379,18,60,0.1
3.0,56.37931034482758,0.5151551895172444,0.6052118670424809,0.5637931034482758,18,60,0.1
6.0,55.94827586206896,0.5097240825973098,0.6091920043593178,0.5594827586206896,18,60,0.1
5.0,55.25862068965517,0.5031259507686654,0.6176274865254914,0.5525862068965517,18,60,0.1
1.0,56.46551724137932,0.5161733866782845,0.6188600225918484,0.5646551724137931,18,60,0.1
7.0,56.12068965517242,0.511445929931404,0.611257976208379,0.5612068965517242,18,60,0.1
2.0,54.82758620689655,0.49792280567684377,0.6057889707029911,0.5482758620689655,18,60,0.1
9.0,58.53448275862069,0.5427885030727128,0.6223873471515144,0.5853448275862069,20,60,0.1
10.0,58.70689655172414,0.5436110858864711,0.6232424010548171,0.5870689655172414,20,60,0.1
4.0,59.224137931034484,0.5497544709360542,0.6194035639185019,0.5922413793103448,20,60,0.1
3.0,59.310344827586206,0.5510555776387914,0.6214835760251882,0.593103448275862,20,60,0.1
1.0,58.70689655172414,0.5434936444686109,0.6206962200561553,0.5870689655172414,20,60,0.1
7.0,59.13793103448276,0.5495603640384361,0.6259269571567684,0.5913793103448276,20,60,0.1
8.0,58.44827586206897,0.5405212638153827,0.6153648416236137,0.5844827586206897,20,60,0.1
5.0,57.068965517241374,0.5245987484981811,0.6197441523224533,0.5706896551724138,20,60,0.1
6.0,58.70689655172414,0.5436042452615893,0.6200151922790891,0.5870689655172414,20,60,0.1
2.0,56.896551724137936,0.5229630997067114,0.6176813803791,0.5689655172413793,20,60,0.1
10.0,60.94827586206897,0.5716297360762476,0.6388651793957189,0.6094827586206897,22,60,0.1
8.0,60.94827586206897,0.5706208866666831,0.6328874234851883,0.6094827586206897,22,60,0.1
4.0,60.3448275862069,0.562808610233588,0.6261036531146766,0.603448275862069,22,60,0.1
9.0,59.91379310344828,0.5582519340421802,0.6317360715642091,0.5991379310344828,22,60,0.1
1.0,60.94827586206897,0.5705208428934497,0.6336125065496166,0.6094827586206897,22,60,0.1
3.0,60.43103448275862,0.5639664197307529,0.6262247087227318,0.6043103448275862,22,60,0.1
5.0,59.396551724137936,0.5540662462200433,0.6384408404499764,0.5939655172413794,22,60,0.1
6.0,61.206896551724135,0.5733833442160229,0.6358044834287705,0.6120689655172413,22,60,0.1
7.0,60.862068965517246,0.5701364177815785,0.633259927307571,0.6086206896551725,22,60,0.1
2.0,59.91379310344828,0.5592121329489359,0.6385899495396804,0.5991379310344828,22,60,0.1
8.0,62.58620689655172,0.5893736549754038,0.6517013997483085,0.6258620689655172,24,60,0.1
10.0,62.758620689655174,0.591229899698608,0.6537073188619253,0.6275862068965518,24,60,0.1
9.0,61.810344827586206,0.5801836829496506,0.6506046717316415,0.618103448275862,24,60,0.1
4.0,61.810344827586206,0.5792423592693149,0.6350834516551602,0.618103448275862,24,60,0.1
3.0,62.241379310344826,0.5840896539067658,0.6410284545650098,0.6224137931034482,24,60,0.1
1.0,63.189655172413794,0.5961893594371896,0.6549346003963794,0.631896551724138,24,60,0.1
5.0,60.43103448275862,0.5658355399028391,0.647142417045825,0.6043103448275862,24,60,0.1
7.0,63.189655172413794,0.5959150307722912,0.657201772152559,0.631896551724138,24,60,0.1
6.0,62.5,0.5867640011892272,0.6464338522256817,0.625,24,60,0.1
2.0,60.51724137931035,0.565685767757972,0.6436461745235336,0.6051724137931035,24,60,0.1
8.0,63.96551724137931,0.6082746011209974,0.6705957316387312,0.6396551724137931,26,60,0.1
10.0,64.56896551724138,0.6143626529713369,0.6728711666187898,0.6456896551724138,26,60,0.1
4.0,64.22413793103449,0.6089974404917479,0.66463346339396,0.6422413793103449,26,60,0.1
9.0,63.62068965517241,0.6020729699776419,0.6649416851816625,0.6362068965517241,26,60,0.1
3.0,63.96551724137931,0.6070809285285178,0.666789768656538,0.6396551724137931,26,60,0.1
7.0,64.3103448275862,0.6120436454193643,0.6703135223346918,0.6431034482758621,26,60,0.1
5.0,62.5,0.5882780735478581,0.6630266113272,0.625,26,60,0.1
6.0,64.82758620689654,0.616813381560179,0.6785036821762648,0.6482758620689655,26,60,0.1
1.0,64.48275862068965,0.614196767853381,0.6695518939752468,0.6448275862068965,26,60,0.1
2.0,62.93103448275862,0.5932726459182309,0.6651410546990489,0.6293103448275862,26,60,0.1
8.0,65.43103448275862,0.6273068921432714,0.6890001782912456,0.6543103448275862,28,60,0.1
3.0,65.77586206896552,0.6310500356674494,0.6808731446048161,0.6577586206896552,28,60,0.1
4.0,65.77586206896552,0.630345299623392,0.6760191501023902,0.6577586206896552,28,60,0.1
10.0,65.6896551724138,0.6302139445752983,0.6843365244433239,0.656896551724138,28,60,0.1
9.0,65.17241379310344,0.6253736693196104,0.6836027405903811,0.6517241379310345,28,60,0.1
7.0,66.0344827586207,0.6338114744231825,0.6905891855078305,0.6603448275862069,28,60,0.1
5.0,64.82758620689654,0.6189581193362227,0.687437122306519,0.6482758620689655,28,60,0.1
1.0,65.51724137931035,0.6293641201397483,0.6843440267969163,0.6551724137931034,28,60,0.1
6.0,65.6896551724138,0.6295453708161872,0.6792318790025977,0.656896551724138,28,60,0.1
2.0,65.0,0.6205518261960915,0.6896693613338781,0.65,28,60,0.1
9.0,65.25862068965517,0.6314379590412368,0.690845466402976,0.6525862068965518,30,60,0.1
8.0,66.0344827586207,0.6360366064143517,0.6894864748788683,0.6603448275862069,30,60,0.1
7.0,66.29310344827586,0.6389314204546767,0.6884519319733045,0.6629310344827586,30,60,0.1
3.0,66.0344827586207,0.6368320742510634,0.6858956505090801,0.6603448275862069,30,60,0.1
4.0,66.12068965517241,0.6374724171180234,0.6842736073834993,0.6612068965517242,30,60,0.1
10.0,66.29310344827586,0.6386066692883607,0.6888792942304293,0.6629310344827586,30,60,0.1
1.0,66.0344827586207,0.6359096043840955,0.69367192042289,0.6603448275862069,30,60,0.1
5.0,64.74137931034483,0.622078856628857,0.6874605097630786,0.6474137931034483,30,60,0.1
6.0,66.12068965517241,0.6357614120307105,0.6842540697714085,0.6612068965517242,30,60,0.1
2.0,64.82758620689654,0.6236949904962902,0.6907033045228221,0.6482758620689655,30,60,0.1
9.0,65.6896551724138,0.6347780038874113,0.6906984589301699,0.656896551724138,32,60,0.1
7.0,66.55172413793103,0.6422656375143989,0.7015836962765354,0.6655172413793103,32,60,0.1
8.0,66.46551724137932,0.64120174112662,0.7040334877033904,0.6646551724137931,32,60,0.1
3.0,66.0344827586207,0.6367688684668416,0.6948680830370078,0.6603448275862069,32,60,0.1
1.0,66.37931034482759,0.63973123801241,0.6976704552503,0.6637931034482759,32,60,0.1
4.0,65.60344827586206,0.6350945485303635,0.6885729054162054,0.6560344827586206,32,60,0.1
10.0,66.12068965517241,0.6364385781780144,0.6979467049685003,0.6612068965517242,32,60,0.1
5.0,65.43103448275862,0.6325564128758393,0.6966028265066413,0.6543103448275862,32,60,0.1
6.0,66.20689655172414,0.6370446368759464,0.696282866179691,0.6620689655172414,32,60,0.1
2.0,65.08620689655173,0.6304912921934677,0.6931007841166582,0.6508620689655172,32,60,0.1
7.0,66.46551724137932,0.6406942325971495,0.6978154866493639,0.6646551724137931,34,60,0.1
9.0,65.3448275862069,0.6286516150826642,0.6852425063521376,0.653448275862069,34,60,0.1
8.0,66.20689655172414,0.6377260374421563,0.6996775927943483,0.6620689655172414,34,60,0.1
10.0,65.86206896551724,0.6338706080808044,0.6910183078070912,0.6586206896551724,34,60,0.1
1.0,66.46551724137932,0.6396808516804244,0.6989689436313579,0.6646551724137931,34,60,0.1
4.0,66.72413793103448,0.6436197732028319,0.7060529529512224,0.6672413793103448,34,60,0.1
3.0,66.12068965517241,0.6359070266368526,0.6927975680976187,0.6612068965517242,34,60,0.1
5.0,66.63793103448276,0.642320075610546,0.6987002595924313,0.6663793103448276,34,60,0.1
6.0,66.29310344827586,0.6384097892356281,0.6965302451594874,0.6629310344827586,34,60,0.1
2.0,66.29310344827586,0.6388109855172148,0.6988013801099543,0.6629310344827586,34,60,0.1
9.0,65.3448275862069,0.6252364045116151,0.6828186883714311,0.653448275862069,36,60,0.1
7.0,66.55172413793103,0.6404048182104439,0.6921346152229283,0.6655172413793103,36,60,0.1
10.0,66.29310344827586,0.6366646002534915,0.6938739801926661,0.6629310344827586,36,60,0.1
1.0,66.0344827586207,0.6336702919948503,0.694048609157429,0.6603448275862069,36,60,0.1
8.0,65.86206896551724,0.6313140377093537,0.6931432456466917,0.6586206896551724,36,60,0.1
4.0,65.86206896551724,0.6310953115951788,0.6872679041024312,0.6586206896551724,36,60,0.1
3.0,66.29310344827586,0.6360301142468955,0.6887383186579545,0.6629310344827586,36,60,0.1
5.0,65.6896551724138,0.6289224794061856,0.6846764052474847,0.656896551724138,36,60,0.1
6.0,65.86206896551724,0.6313477738211991,0.6907545631609375,0.6586206896551724,36,60,0.1
2.0,65.94827586206897,0.6316442005072397,0.6867379488126285,0.6594827586206896,36,60,0.1
9.0,66.20689655172414,0.6378119093056577,0.6854546499395705,0.6620689655172414,38,60,0.1
7.0,67.41379310344827,0.651645266559405,0.700653510385927,0.6741379310344827,38,60,0.1
10.0,67.58620689655173,0.6526504094544336,0.7007447552873589,0.6758620689655173,38,60,0.1
1.0,66.98275862068965,0.6461717369959666,0.6978579314960376,0.6698275862068965,38,60,0.1
8.0,66.63793103448276,0.6416089319325293,0.6932411812664939,0.6663793103448276,38,60,0.1
4.0,66.89655172413794,0.6442517210769082,0.6910055337452158,0.6689655172413793,38,60,0.1
3.0,67.24137931034483,0.6501337610735273,0.6943636521431692,0.6724137931034483,38,60,0.1
6.0,66.55172413793103,0.6402376892707882,0.6914776620132722,0.6655172413793103,38,60,0.1
5.0,66.55172413793103,0.6400934919376029,0.6866305372803375,0.6655172413793103,38,60,0.1
2.0,66.20689655172414,0.6355057928034419,0.6832791053491617,0.6620689655172414,38,60,0.1
9.0,67.5,0.6540266594594168,0.6994037896242243,0.675,40,60,0.1
7.0,68.10344827586206,0.6592933497083389,0.7001723663985143,0.6810344827586207,40,60,0.1
10.0,68.27586206896552,0.6614374250091999,0.6996285585142052,0.6827586206896552,40,60,0.1
8.0,67.58620689655173,0.6552944219536522,0.7013582512008647,0.6758620689655173,40,60,0.1
1.0,67.8448275862069,0.6585265494511378,0.706385651454233,0.678448275862069,40,60,0.1
4.0,67.32758620689656,0.6527692162201124,0.6970160043769085,0.6732758620689655,40,60,0.1
6.0,67.67241379310344,0.6552127014677291,0.6981342897682251,0.6767241379310345,40,60,0.1
3.0,68.1896551724138,0.6616142126438729,0.6998475671061937,0.6818965517241379,40,60,0.1
5.0,67.32758620689656,0.6520650712204799,0.6944839947547938,0.6732758620689655,40,60,0.1
2.0,67.41379310344827,0.6530634255542739,0.701040718427349,0.6741379310344827,40,60,0.1
9.0,68.1896551724138,0.6631405910068453,0.6952108242576248,0.6818965517241379,42,60,0.1
7.0,68.70689655172414,0.6667591231529549,0.6957733364998296,0.6870689655172414,42,60,0.1
8.0,68.62068965517241,0.667138452607167,0.700536687711936,0.6862068965517242,42,60,0.1
10.0,68.53448275862068,0.6652944508612569,0.6956990939640644,0.6853448275862069,42,60,0.1
1.0,68.36206896551724,0.6640301705121208,0.697199438658589,0.6836206896551724,42,60,0.1
3.0,68.87931034482759,0.6688689229245409,0.7006986227456817,0.6887931034482758,42,60,0.1
6.0,68.10344827586206,0.6605009924487396,0.6909428651314492,0.6810344827586207,42,60,0.1
4.0,68.79310344827586,0.6684431637341726,0.7002347035541465,0.6879310344827586,42,60,0.1
5.0,67.93103448275862,0.6597481466443381,0.694676112238388,0.6793103448275862,42,60,0.1
2.0,68.27586206896552,0.6629982872972903,0.6990282842052582,0.6827586206896552,42,60,0.1
9.0,68.36206896551724,0.6643097037792375,0.6974584828739894,0.6836206896551724,44,60,0.1
7.0,68.62068965517241,0.6658352290107384,0.6964436382313118,0.6862068965517242,44,60,0.1
10.0,68.79310344827586,0.6684254973798944,0.7031423955079006,0.6879310344827586,44,60,0.1
8.0,68.87931034482759,0.6690911486537868,0.7033919111327663,0.6887931034482758,44,60,0.1
4.0,68.36206896551724,0.6635259973278355,0.6999826465590508,0.6836206896551724,44,60,0.1
3.0,68.53448275862068,0.6647678392920588,0.6957640465008367,0.6853448275862069,44,60,0.1
1.0,68.44827586206897,0.664289225048893,0.6982584193547978,0.6844827586206896,44,60,0.1
6.0,68.36206896551724,0.6640163958817313,0.6962809000149268,0.6836206896551724,44,60,0.1
5.0,68.1896551724138,0.6621710911488702,0.6959311091608107,0.6818965517241379,44,60,0.1
2.0,67.8448275862069,0.658921882148177,0.6965438350444242,0.678448275862069,44,60,0.1
9.0,68.70689655172414,0.667565119406747,0.6995276876281025,0.6870689655172414,46,60,0.1
7.0,69.05172413793103,0.6707248104835055,0.7019509439656144,0.6905172413793104,46,60,0.1
10.0,68.79310344827586,0.668131096151681,0.7027254454916706,0.6879310344827586,46,60,0.1
8.0,68.53448275862068,0.6652152576092751,0.6981079467954866,0.6853448275862069,46,60,0.1
3.0,69.13793103448276,0.6709894686545995,0.7011316684728677,0.6913793103448276,46,60,0.1
1.0,68.96551724137932,0.6699068201050424,0.7036181641286892,0.6896551724137931,46,60,0.1
4.0,68.44827586206897,0.6657916395314979,0.699263207223296,0.6844827586206896,46,60,0.1
6.0,68.96551724137932,0.669713882898678,0.7024408698692802,0.6896551724137931,46,60,0.1
5.0,68.27586206896552,0.6625662286286542,0.6897883566613214,0.6827586206896552,46,60,0.1
2.0,68.53448275862068,0.6660603276238267,0.6971989153975008,0.6853448275862069,46,60,0.1
9.0,68.79310344827586,0.6695230291176821,0.6995957576751648,0.6879310344827586,48,60,0.1
7.0,69.39655172413794,0.6754951517475896,0.7059293382808813,0.6939655172413793,48,60,0.1
8.0,69.39655172413794,0.6761639759538448,0.7072815032372869,0.6939655172413793,48,60,0.1
10.0,69.39655172413794,0.6744569878629737,0.7032957361380293,0.6939655172413793,48,60,0.1
3.0,69.3103448275862,0.6747381591711218,0.7052175784893641,0.6931034482758621,48,60,0.1
4.0,68.96551724137932,0.6705310326614877,0.7021840345025027,0.6896551724137931,48,60,0.1
6.0,69.39655172413794,0.6758208291595666,0.705373425617456,0.6939655172413793,48,60,0.1
1.0,69.48275862068965,0.6759616296830856,0.7051158255942611,0.6948275862068966,48,60,0.1
5.0,68.62068965517241,0.6676746800504605,0.6941043506629736,0.6862068965517242,48,60,0.1
2.0,68.87931034482759,0.6707948802658532,0.6994135895059094,0.6887931034482758,48,60,0.1
7.0,69.74137931034483,0.6785604673653067,0.7063589332144145,0.6974137931034483,50,60,0.1
9.0,69.05172413793103,0.671258050469026,0.6986027773815869,0.6905172413793104,50,60,0.1
10.0,69.39655172413794,0.674975640290638,0.7045277850905197,0.6939655172413793,50,60,0.1
8.0,69.05172413793103,0.6714944559658993,0.7032856003669172,0.6905172413793104,50,60,0.1
6.0,69.91379310344827,0.6816753977084761,0.7111714487439385,0.6991379310344827,50,60,0.1
4.0,68.79310344827586,0.6688409038277735,0.7043224423160691,0.6879310344827586,50,60,0.1
3.0,69.56896551724138,0.6753258685013974,0.7070953749785669,0.6956896551724138,50,60,0.1
1.0,69.3103448275862,0.6739285562431393,0.7023411129161717,0.6931034482758621,50,60,0.1
5.0,69.22413793103448,0.67359419541949,0.7043150361559305,0.6922413793103448,50,60,0.1
2.0,69.13793103448276,0.6733225639794235,0.7019743217324369,0.6913793103448276,50,60,0.1
9.0,70.08620689655173,0.6811488038751309,0.7061581978152024,0.7008620689655173,52,60,0.1
7.0,70.08620689655173,0.6812308853336483,0.7052372990470016,0.7008620689655173,52,60,0.1
8.0,69.56896551724138,0.6770945620326372,0.7090324979383336,0.6956896551724138,52,60,0.1
10.0,70.0,0.6816523450312351,0.7112562055750878,0.7,52,60,0.1
6.0,69.91379310344827,0.6806848443742171,0.7080109665298938,0.6991379310344827,52,60,0.1
4.0,69.3103448275862,0.6745359688139598,0.7133027411386571,0.6931034482758621,52,60,0.1
3.0,69.56896551724138,0.676021118416724,0.7087060990619992,0.6956896551724138,52,60,0.1
1.0,70.17241379310344,0.6827529537305785,0.7100903174045252,0.7017241379310345,52,60,0.1
5.0,69.48275862068965,0.6754591737789031,0.704121266015602,0.6948275862068966,52,60,0.1
2.0,69.56896551724138,0.6769208907391365,0.7063655645274445,0.6956896551724138,52,60,0.1
7.0,70.0,0.679602424654854,0.7043311253376768,0.7,54,60,0.1
9.0,69.82758620689656,0.6789750995944617,0.7045338165832841,0.6982758620689655,54,60,0.1
8.0,69.6551724137931,0.6778447044639508,0.7075875657220101,0.696551724137931,54,60,0.1
10.0,69.6551724137931,0.6775182532891318,0.7038575612257932,0.696551724137931,54,60,0.1
6.0,70.08620689655173,0.6824628657295195,0.7160557454057004,0.7008620689655173,54,60,0.1
3.0,69.74137931034483,0.677595535104095,0.7086140617088498,0.6974137931034483,54,60,0.1
4.0,69.39655172413794,0.6738560557972093,0.7080180922615857,0.6939655172413793,54,60,0.1
1.0,70.0,0.6811497104542843,0.7104512043749319,0.7,54,60,0.1
2.0,69.3103448275862,0.6741888419321965,0.7027528883986502,0.6931034482758621,54,60,0.1
5.0,68.96551724137932,0.6703706493666048,0.7029107526476185,0.6896551724137931,54,60,0.1
7.0,70.51724137931035,0.6842023343871282,0.7068301520658054,0.7051724137931035,56,60,0.1
9.0,70.34482758620689,0.683294090886113,0.7073881446946164,0.7034482758620689,56,60,0.1
8.0,70.08620689655173,0.6807858069997154,0.7081032952332244,0.7008620689655173,56,60,0.1
6.0,70.0,0.6795480255196142,0.7061589176827137,0.7,56,60,0.1
10.0,70.08620689655173,0.6801771055147637,0.7025756245960495,0.7008620689655173,56,60,0.1
3.0,70.25862068965517,0.6816191046791763,0.7121525291472532,0.7025862068965517,56,60,0.1
4.0,70.25862068965517,0.6816934979408974,0.709963308459731,0.7025862068965517,56,60,0.1
1.0,70.34482758620689,0.6832222185205272,0.7070899800532499,0.7034482758620689,56,60,0.1
2.0,69.91379310344827,0.6781452180399158,0.7038093600047443,0.6991379310344827,56,60,0.1
5.0,69.6551724137931,0.6752330186295983,0.7049193004069533,0.696551724137931,56,60,0.1
7.0,70.77586206896552,0.6875134769742801,0.7105533526811321,0.7077586206896552,58,60,0.1
9.0,70.6896551724138,0.6874490326054317,0.7133990070488591,0.7068965517241379,58,60,0.1
8.0,70.51724137931035,0.6856352394650266,0.7105500592707665,0.7051724137931035,58,60,0.1
6.0,70.77586206896552,0.6879465088917852,0.7095159114780215,0.7077586206896552,58,60,0.1
10.0,70.86206896551724,0.688650878852309,0.7147130440538507,0.7086206896551724,58,60,0.1
3.0,70.86206896551724,0.6887752129842493,0.7103357861148558,0.7086206896551724,58,60,0.1
1.0,71.12068965517241,0.6915987383033393,0.7151330366619645,0.7112068965517241,58,60,0.1
4.0,70.86206896551724,0.6880384885600507,0.706841541570626,0.7086206896551724,58,60,0.1
2.0,70.6896551724138,0.6873291096744412,0.711796032664437,0.7068965517241379,58,60,0.1
5.0,70.51724137931035,0.6846157825398699,0.7123029365500806,0.7051724137931035,58,60,0.1
7.0,71.20689655172414,0.691435495226628,0.7129263942836044,0.7120689655172414,60,60,0.1
9.0,70.60344827586206,0.6855642217483692,0.7085434483102445,0.7060344827586207,60,60,0.1
8.0,70.86206896551724,0.688193317629476,0.7115170034572271,0.7086206896551724,60,60,0.1
6.0,71.12068965517241,0.6908445110593826,0.7096321833334425,0.7112068965517241,60,60,0.1
10.0,71.03448275862068,0.6904797165662993,0.713682278713005,0.7103448275862069,60,60,0.1
3.0,70.6896551724138,0.685454071680374,0.7087241473656279,0.7068965517241379,60,60,0.1
4.0,71.29310344827586,0.6922895018523756,0.7090590619698038,0.7129310344827586,60,60,0.1
1.0,70.94827586206897,0.6890153215861914,0.7094341580700693,0.7094827586206897,60,60,0.1
2.0,70.51724137931035,0.6838493182431523,0.7072550542617905,0.7051724137931035,60,60,0.1
5.0,70.43103448275862,0.6821054382746273,0.7050210157373379,0.7043103448275863,60,60,0.1
