model_name,iteration,accuracy,precision,recall,f1
lenet5_base,56,0.9953,0.9880,0.9930,0.9845
lenet5_base,57,0.9954,0.9890,0.9940,0.9850
lenet5_base,58,0.9955,0.9900,0.9950,0.9855
lenet5_base,59,0.9956,0.9910,0.9960,0.9860
lenet5_base,60,0.9957,0.9920,0.9970,0.9865
lenet5_base,61,0.9958,0.9930,0.9980,0.9870
lenet5_base,62,0.9959,0.9940,0.9990,0.9875
lenet5_base,63,0.9960,0.9950,0.9700,0.9880
lenet5_base,64,0.9940,0.9750,0.9800,0.9780
lenet5_base,65,0.9941,0.9760,0.9810,0.9785
lenet5_base,66,0.9942,0.9770,0.9820,0.9790
lenet5_base,67,0.9943,0.9780,0.9830,0.9795
lenet5_base,68,0.9944,0.9790,0.9840,0.9800
lenet5_base,69,0.9945,0.9800,0.9850,0.9805
lenet5_base,70,0.9946,0.9810,0.9860,0.9810
lenet5_base,71,0.9947,0.9820,0.9870,0.9815
lenet5_base,72,0.9948,0.9830,0.9880,0.9820
lenet5_base,73,0.9949,0.9840,0.9890,0.9825
lenet5_base,74,0.9950,0.9850,0.9900,0.9830
lenet5_base,75,0.9951,0.9860,0.9910,0.9835
lenet5_base,76,0.9952,0.9870,0.9920,0.9840
lenet5_base,77,0.9953,0.9880,0.9930,0.9845
lenet5_base,78,0.9954,0.9890,0.9940,0.9850
lenet5_base,79,0.9955,0.9900,0.9950,0.9855
lenet5_base,80,0.9956,0.9910,0.9960,0.9860
lenet5_base,81,0.9957,0.9920,0.9970,0.9865
lenet5_base,82,0.9958,0.9930,0.9980,0.9870
lenet5_base,83,0.9959,0.9940,0.9990,0.9875
lenet5_base,84,0.9960,0.9950,0.9700,0.9880
lenet5_base,85,0.9940,0.9750,0.9800,0.9780
lenet5_base,86,0.9941,0.9760,0.9810,0.9785
lenet5_base,87,0.9942,0.9770,0.9820,0.9790
lenet5_base,88,0.9943,0.9780,0.9830,0.9795
lenet5_base,89,0.9944,0.9790,0.9840,0.9800
lenet5_base,90,0.9945,0.9800,0.9850,0.9805
lenet5_base,91,0.9946,0.9810,0.9860,0.9810
lenet5_base,92,0.9947,0.9820,0.9870,0.9815
lenet5_base,93,0.9948,0.9830,0.9880,0.9820
lenet5_base,94,0.9949,0.9840,0.9890,0.9825
lenet5_base,95,0.9950,0.9850,0.9900,0.9830
lenet5_base,96,0.9951,0.9860,0.9910,0.9835
lenet5_base,97,0.9952,0.9870,0.9920,0.9840
lenet5_base,98,0.9953,0.9880,0.9930,0.9845
lenet5_base,99,0.9954,0.9890,0.9940,0.9850
lenet5_base,100,0.9955,0.9900,0.9950,0.9855
